?? [s],1.eps1 [%],2.eps1 [%],3.eps1 [%],4.eps1 [%],5.eps1 [%],6.eps1 [%],7.eps1 [%],8.eps1 [%],9.eps1 [%],10.eps1 [%],11.eps1 [%],12.eps1 [%],13.eps1 [%],14.eps1 [%],15.eps1 [%],16.eps1 [%]
663.500026,4.069708,2.760490,1.057626,,4.702619,2.622932,2.032188,4.554061,4.601257,3.419580,2.079362,2.064853,2.656072,0.862522,0.365551,0.596601
664.000026,4.087861,2.785090,1.062956,,4.746337,2.639240,2.046371,4.604953,4.642552,3.446145,2.096030,2.088027,2.662972,0.863300,0.363832,0.601732
664.500026,4.117060,2.816780,1.073725,,4.793417,2.659122,2.065856,4.635449,4.691024,3.473596,2.119917,2.104101,2.674365,0.880808,0.369512,0.601749
665.000026,4.153682,2.845252,1.080377,,4.835480,2.676661,2.079347,4.665034,4.735101,3.507148,2.132464,2.123042,2.702132,0.904056,0.367533,0.611796
665.500026,4.184232,2.865413,1.074860,,4.875245,2.701985,2.093412,4.704192,4.781195,3.543151,2.162092,2.141947,2.736089,0.913584,0.374850,0.612977
666.000026,4.215997,2.879305,1.089891,,4.921365,2.722757,2.102409,4.754579,4.809587,3.593980,2.183858,2.167104,2.740486,0.909441,0.379051,0.614304
666.500026,4.245914,2.895985,1.087254,,4.975188,2.755237,2.127253,4.811814,4.858375,3.644994,2.209797,2.193607,2.757019,0.910840,0.381824,0.612846
667.000026,4.293291,2.928198,1.102665,,5.033838,2.781000,2.149581,4.888882,4.919594,3.687700,2.219674,2.208766,2.775683,0.914548,0.390495,0.609133
667.500026,4.348199,2.959129,1.103224,,5.093848,2.812723,2.179216,4.976766,5.014773,3.736732,2.257314,2.243513,2.823795,0.926679,0.385016,0.611910
668.000026,4.409069,3.009994,1.124952,,5.174436,2.829946,2.188063,5.061138,5.102474,3.796660,2.285925,2.277537,2.881497,0.917203,0.395224,0.611830
668.500026,4.471740,3.051582,1.127468,,5.262053,2.869806,2.212594,5.140543,5.203975,3.862620,2.342503,2.315963,2.921248,0.934545,0.394617,0.627801
669.000026,4.530240,3.101497,1.140700,,5.356256,2.910435,2.235509,5.231143,5.289324,3.937977,2.381221,2.354664,2.962739,0.946480,0.398958,0.623972
669.500026,4.605969,3.152180,1.146974,,5.460431,2.967201,2.276573,5.345159,5.388593,4.014648,2.427633,2.400041,2.986583,0.965863,0.398959,0.629942
