Ê±¼ä,9_1,7_1,7_2,7_3,7_4,7_5,9_10,9_9,7_6,7_7,7_8,7_9
2016-11-30 12:47:43,-261.99, 13310, 13189,     0,     0,     0,-1.262, 0.000,     0,     0,     0,     0
2016-11-30 12:47:44,-263.48, 13765, 13638,     0,     0,     0,-1.328, 0.000,     0,     0,     0,     0
2016-11-30 12:47:45,-262.56, 14107, 13977,     0,     0,     0,-1.358, 0.000,     0,     0,     0,     0
2016-11-30 12:47:46,-262.97, 14489, 14357,     0,     0,     0,-1.397, 0.000,     0,     0,     0,     0
2016-11-30 12:47:47,-261.84, 14814, 14659,     0,     0,     0,-1.679, 0.000,     0,     0,     0,     0
2016-11-30 12:47:48,-262.66, 15161, 14998,     0,     0,     0,-1.521, 0.000,     0,     0,     0,     0
2016-11-30 12:47:49,-263.28, 15520, 15331,     0,     0,     0,-1.505, 0.000,     0,     0,     0,     0
2016-11-30 12:47:50,-262.56, 15863, 15660,     0,     0,     0,-1.455, 0.000,     0,     0,     0,     0
2016-11-30 12:47:51,-264.10, 16297, 16069,     0,     0,     0,-1.578, 0.000,     0,     0,     0,     0
2016-11-30 12:47:52,-262.71, 16653, 16390,     0,     0,     0,-1.617, 0.000,     0,     0,     0,     0
2016-11-30 12:47:53,-264.00, 16993, 16710,     0,     0,     0,-1.640, 0.000,     0,     0,     0,     0
2016-11-30 12:47:54,-262.97, 17356, 17027,     0,     0,     0,-1.675, 0.000,     0,     0,     0,     0
2016-11-30 12:47:55,-262.92, 17689, 17325,     0,     0,     0,-1.814, 0.000,     0,     0,     0,     0
2016-11-30 12:47:56,-263.54, 18070, 17668,     0,     0,     0,-1.721, 0.000,     0,     0,     0,     0
2016-11-30 12:47:57,-263.48, 18621, 18127,     0,     0,     0,-1.791, 0.000,     0,     0,     0,     0
2016-11-30 12:47:58,-263.64, 19003, 18433,     0,     0,     0,-1.806, 0.000,     0,     0,     0,     0
2016-11-30 12:47:59,-263.95, 19377, 18749,     0,     0,     0,-1.841, 0.000,     0,     0,     0,     0
2016-11-30 12:48:00,-263.48, 19851, 19146,     0,     0,     0,-1.895, 0.000,     0,     0,     0,     0
2016-11-30 12:48:01,-263.12, 20333, 19434,     0,     0,     0,-2.069, 0.000,     0,     0,     0,     0
2016-11-30 12:48:02,-264.72, 20701, 19756,     0,     0,     0,-1.949, 0.000,     0,     0,     0,     0
2016-11-30 12:48:03,-263.79, 21048, 20044,     0,     0,     0,-2.138, 0.000,     0,     0,     0,     0
2016-11-30 12:48:04,-263.54, 21388, 20338,     0,     0,     0,-2.296, 0.000,     0,     0,     0,     0
2016-11-30 12:48:05,-264.05, 21769, 20637,     0,     0,     0,-2.057, 0.000,     0,     0,     0,     0
2016-11-30 12:48:06,-264.62, 22130, 20911,     0,     0,     0,-2.099, 0.000,     0,     0,     0,     0
2016-11-30 12:48:07,-264.67, 22559, 21266,     0,     0,     0,-2.130, 0.000,     0,     0,     0,     0
