Ê±¼ä,9_1,7_1,7_2,7_3,7_4,7_5,9_10,9_9,7_6,7_7,7_8,7_9
2016-11-30 10:02:36,-152.24,  2813,  2948,     0,     0,     0,-0.320, 0.000,     0,     0,     0,     0
2016-11-30 10:02:37,-156.72,  2908,  3041,     0,     0,     0,-0.320, 0.000,     0,     0,     0,     0
2016-11-30 10:02:38,-158.14,  2954,  3068,     0,     0,     0,-0.320, 0.000,     0,     0,     0,     0
2016-11-30 10:02:39,-162.08,  3032,  3152,     0,     0,     0,-0.324, 0.000,     0,     0,     0,     0
2016-11-30 10:02:40,-163.92,  3133,  3259,     0,     0,     0,-0.320, 0.000,     0,     0,     0,     0
2016-11-30 10:02:41,-167.43,  3243,  3376,     0,     0,     0,-0.332, 0.000,     0,     0,     0,     0
2016-11-30 10:02:42,-169.32,  3417,  3570,     0,     0,     0,-0.332, 0.000,     0,     0,     0,     0
2016-11-30 10:02:43,-170.79,  3436,  3603,     0,     0,     0,-0.359, 0.000,     0,     0,     0,     0
2016-11-30 10:02:44,-169.95,  3611,  3784,     0,     0,     0,-0.378, 0.000,     0,     0,     0,     0
2016-11-30 10:02:45,-172.88,  3820,  4005,     0,     0,     0,-0.405, 0.000,     0,     0,     0,     0
2016-11-30 10:02:46,-173.98,  4020,  4218,     0,     0,     0,-0.421, 0.000,     0,     0,     0,     0
2016-11-30 10:02:47,-174.94,  4228,  4448,     0,     0,     0,-0.459, 0.000,     0,     0,     0,     0
2016-11-30 10:02:48,-176.28,  4507,  4751,     0,     0,     0,-0.479, 0.000,     0,     0,     0,     0
2016-11-30 10:02:49,-177.19,  4799,  5060,     0,     0,     0,-0.502, 0.000,     0,     0,     0,     0
2016-11-30 10:02:50,-177.76,  5031,  5314,     0,     0,     0,-0.533, 0.000,     0,     0,     0,     0
2016-11-30 10:02:51,-178.62,  5358,  5663,     0,     0,     0,-0.567, 0.000,     0,     0,     0,     0
2016-11-30 10:02:52,-178.96,  5599,  5921,     0,     0,     0,-0.590, 0.000,     0,     0,     0,     0
2016-11-30 10:02:53,-179.67,  5935,  6284,     0,     0,     0,-0.660, 0.000,     0,     0,     0,     0
2016-11-30 10:02:54,-179.84,  6193,  6562,     0,     0,     0,-0.664, 0.000,     0,     0,     0,     0
2016-11-30 10:02:55,-180.42,  6537,  6940,     0,     0,     0,-0.668, 0.000,     0,     0,     0,     0
2016-11-30 10:02:56,-180.52,  6831,  7246,     0,     0,     0,-0.726, 0.000,     0,     0,     0,     0
2016-11-30 10:02:57,-181.25,  7367,  7831,     0,     0,     0,-0.768, 0.000,     0,     0,     0,     0
2016-11-30 10:02:58,-181.17,  7717,  8197,     0,     0,     0,-0.791, 0.000,     0,     0,     0,     0
2016-11-30 10:02:59,-181.47,  8008,  8515,     0,     0,     0,-0.834, 0.000,     0,     0,     0,     0
2016-11-30 10:03:00,-181.76,  8386,  8913,     0,     0,     0,-0.853, 0.000,     0,     0,     0,     0
2016-11-30 10:03:01,-181.62,  8687,  9242,     0,     0,     0,-0.861, 0.000,     0,     0,     0,     0
2016-11-30 10:03:02,-182.28,  9084,  9660,     0,     0,     0,-0.907, 0.000,     0,     0,     0,     0
2016-11-30 10:03:03,-181.95,  9385,  9983,     0,     0,     0,-0.957, 0.000,     0,     0,     0,     0
2016-11-30 10:03:04,-182.49,  9803, 10432,     0,     0,     0,-1.007, 0.000,     0,     0,     0,     0
2016-11-30 10:03:05,-182.66, 10200, 10842,     0,     0,     0,-1.050, 0.000,     0,     0,     0,     0
2016-11-30 10:03:06,-182.35, 10459, 11123,     0,     0,     0,-1.073, 0.000,     0,     0,     0,     0
2016-11-30 10:03:07,-182.92, 10828, 11510,     0,     0,     0,-1.104, 0.000,     0,     0,     0,     0
2016-11-30 10:03:08,-182.71, 11098, 11795,     0,     0,     0,-1.142, 0.000,     0,     0,     0,     0
2016-11-30 10:03:09,-183.17, 11447, 12171,     0,     0,     0,-1.189, 0.000,     0,     0,     0,     0
2016-11-30 10:03:10,-182.97, 11735, 12468,     0,     0,     0,-1.212, 0.000,     0,     0,     0,     0
2016-11-30 10:03:11,-183.55, 12252, 13021,     0,     0,     0,-1.254, 0.000,     0,     0,     0,     0
2016-11-30 10:03:12,-183.53, 12603, 13383,     0,     0,     0,-1.293, 0.000,     0,     0,     0,     0
2016-11-30 10:03:13,-183.37, 12871, 13680,     0,     0,     0,-1.324, 0.000,     0,     0,     0,     0
2016-11-30 10:03:14,-183.73, 13203, 14028,     0,     0,     0,-1.362, 0.000,     0,     0,     0,     0
